"id";"sex";"affiliated";"time_secs"
2565;"m";TRUE;1188
2954;"m";FALSE;1189.3
3482;"f";FALSE;1189.6
3900;"m";TRUE;1190
3240;"m";TRUE;1190.3
2963;"m";TRUE;1190.3
8422;"m";FALSE;1191.5
9166;"m";TRUE;1191.6
4240;"m";TRUE;1192.1
4252;"f";TRUE;1192.3
2258;"f";TRUE;1192.6
9447;"m";TRUE;1192.7
3838;"m";FALSE;1192.9
4522;"m";FALSE;1192.9
3413;"m";TRUE;1193.4
3353;"m";FALSE;1193.8
3257;"m";TRUE;1194.6
3348;"m";TRUE;1194.7
7550;"m";FALSE;1194.9
3055;"m";FALSE;1195.4
3058;"m";TRUE;1195.4
3931;"m";TRUE;1196.3
3119;"f";TRUE;1196.3
4117;"m";TRUE;1196.9
4460;"m";FALSE;1197.5
19559;"m";TRUE;1197.7
17638;"m";FALSE;1197.7
3491;"m";TRUE;1197.8
2148;"m";FALSE;1198.1
2922;"m";FALSE;1198.1
4545;"m";TRUE;1198.2
19262;"m";TRUE;1198.4
7796;"m";FALSE;1198.7
8675;"m";FALSE;1198.8
14843;"m";TRUE;1199.5
10774;"m";TRUE;1199.7
4264;"m";TRUE;1200.2
4544;"m";TRUE;1200.8
7283;"f";FALSE;1201
10475;"m";TRUE;1201.7
2585;"m";FALSE;1202.3
4547;"m";FALSE;1202.5
3232;"m";TRUE;1203.2
15168;"m";TRUE;1203.3
7867;"m";FALSE;1203.3
4227;"m";TRUE;1203.5
8448;"f";TRUE;1203.6
4112;"m";TRUE;1204
7659;"m";FALSE;1204.1
14806;"m";TRUE;1205.3
2927;"m";FALSE;1205.4
3301;"m";TRUE;1206
3364;"m";TRUE;1206
4006;"m";TRUE;1206.3
2569;"m";FALSE;1206.3
3066;"m";TRUE;1206.8
8977;"f";FALSE;1207.1
7797;"m";FALSE;1207.1
4521;"m";FALSE;1207.1
2590;"m";FALSE;1207.3
3888;"m";TRUE;1208.1
3017;"m";FALSE;1208.5
10765;"m";TRUE;1208.7
3358;"f";TRUE;1209.6
2781;"m";TRUE;1210.1
4256;"m";TRUE;1210.2
3553;"m";TRUE;1210.2
4512;"f";TRUE;1210.3
3028;"f";FALSE;1210.4
3286;"m";TRUE;1211.2
3396;"m";TRUE;1211.4
4387;"m";TRUE;1211.5
3995;"m";TRUE;1211.6
3997;"m";TRUE;1211.7
3957;"m";TRUE;1211.7
3992;"m";TRUE;1211.7
3675;"m";TRUE;1211.7
2914;"m";TRUE;1212.2
2584;"m";FALSE;1212.5
4161;"m";TRUE;1212.9
2670;"m";TRUE;1213
4090;"m";TRUE;1213
3483;"f";TRUE;1213.2
2373;"m";FALSE;1213.3
3071;"m";FALSE;1213.9
3225;"m";FALSE;1214
14995;"m";TRUE;1214.3
2633;"m";TRUE;1214.5
3010;"m";FALSE;1215.5
3341;"m";FALSE;1215.6
2149;"m";FALSE;1215.7
2044;"m";FALSE;1215.9
3554;"m";TRUE;1217.3
2740;"m";FALSE;1217.6
3406;"m";TRUE;1217.7
8748;"f";TRUE;1218.6
3159;"m";FALSE;1219.5
