"id";"sex";"affiliated";"time_secs"
18134;"m";0;1278.2
4057;"m";1;1278.3
2855;"m";1;1278.5
5101;"m";1;1278.5
4569;"m";1;1278.6
4764;"m";1;1279.0
3918;"m";1;1279.3
8767;"m";1;1280.3
3722;"m";1;1280.3
4855;"m";1;1280.4
4082;"m";0;1281.0
3164;"m";0;1281.2
3388;"m";0;1281.3
2895;"m";1;1281.7
3389;"m";0;1281.8
2041;"m";0;1281.9
3733;"m";1;1282.1
4379;"m";1;1282.2
4567;"m";1;1282.2
4980;"m";1;1282.3
4682;"m";1;1282.4
4177;"m";1;1282.7
3845;"m";1;1282.8
5325;"m";1;1282.9
14562;"f";1;1283.0
4169;"m";1;1283.2
11220;"m";0;1283.3
2858;"m";1;1283.8
4880;"m";0;1283.8
2860;"m";1;1283.9
4618;"m";1;1284.0
2331;"f";1;1284.0
3428;"f";0;1284.1
9510;"m";1;1284.1
3737;"m";1;1284.3
3040;"m";1;1284.4
4999;"m";1;1284.4
3076;"m";0;1284.6
3089;"f";1;1284.7
2153;"m";0;1284.7
10967;"m";1;1284.8
10346;"m";1;1284.9
4074;"m";1;1285.0
14720;"m";1;1285.2
8109;"m";1;1285.3
4636;"m";1;1285.4
11036;"f";1;1286.0
19643;"m";1;1286.0
3788;"m";0;1286.0
7658;"m";1;1286.4
12453;"m";1;1286.6
4229;"m";1;1286.7
4095;"m";0;1287.1
2842;"m";1;1287.2
2666;"m";0;1287.4
3117;"m";0;1287.6
3797;"f";0;1287.6
10330;"m";1;1287.7
2217;"m";1;1288.2
19515;"m";1;1288.3
2619;"m";0;1288.3
2764;"m";0;1288.6
7198;"m";1;1289.0
2210;"m";1;1289.1
4223;"m";1;1289.3
2796;"m";0;1289.3
3603;"f";0;1289.4
4890;"m";1;1289.7
5144;"m";1;1290.0
9107;"f";1;1290.2
5324;"m";1;1290.4
8695;"m";1;1290.7
12742;"m";0;1291.0
3448;"m";1;1291.1
2326;"m";0;1291.2
4705;"m";1;1291.4
10072;"m";1;1291.7
9658;"m";1;1292.1
4614;"m";1;1292.5
10018;"m";1;1292.6
3681;"m";1;1292.6
3507;"f";0;1292.7
10504;"m";1;1292.7
3247;"m";1;1293.0
4475;"m";1;1293.0
